model,query_source,feature_set,held_out_question,dimension,alpha,inner_accuracy,inner_spearman,inner_mae,feature_count,train_documents,test_documents
mismatch_shift2_rubric,mismatch_shift2,rubric,16,readability,1.00000000,0.64444444,0.41201677,0.83641103,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,17,comprehensiveness,10.00000000,0.53703704,0.07957410,0.62231635,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,17,insight,1.00000000,0.59722222,0.31088449,1.11547563,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,17,instruction_following,100.00000000,0.40740741,-0.12307412,0.80492979,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,17,readability,10.00000000,0.64074074,0.40117232,0.75374246,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,18,comprehensiveness,1.00000000,0.52314815,0.07257678,0.64251332,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,18,insight,10.00000000,0.56481481,0.22760709,1.02924153,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,18,instruction_following,1000.00000000,0.45092593,-0.00291386,0.61172886,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,18,readability,0.10000000,0.68425926,0.48487826,0.79170559,31,144,16
mismatch_shift2_all,mismatch_shift2,all,1,comprehensiveness,100.00000000,0.62037037,0.32193622,0.82942307,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,1,insight,1000.00000000,0.66296296,0.48415332,1.13742345,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,1,instruction_following,10.00000000,0.52962963,0.21054044,1.95691114,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,1,readability,1000.00000000,0.72870370,0.61896025,0.66510419,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,2,comprehensiveness,10.00000000,0.58888889,0.27519859,0.95434433,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,2,insight,1000.00000000,0.67129630,0.50294936,1.06803302,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,2,instruction_following,10.00000000,0.56851852,0.32570979,1.99154835,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,2,readability,1000.00000000,0.70740741,0.57693370,0.69246372,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,3,comprehensiveness,100.00000000,0.62870370,0.36774458,0.79753719,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,3,insight,1000.00000000,0.68333333,0.53285273,1.04448675,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,3,instruction_following,10.00000000,0.58148148,0.36069134,1.43026414,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,3,readability,1000.00000000,0.70740741,0.59109682,0.69422061,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,4,comprehensiveness,10.00000000,0.62500000,0.35060857,0.88083926,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,4,insight,1000.00000000,0.66666667,0.49474090,1.03646012,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,4,instruction_following,10.00000000,0.55092593,0.26710382,1.71870215,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,4,readability,1000.00000000,0.71944444,0.59776492,0.69338563,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,5,comprehensiveness,100.00000000,0.62129630,0.34402699,0.71088418,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,5,insight,1000.00000000,0.71481481,0.60338414,0.93564612,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,5,instruction_following,10.00000000,0.53518519,0.26170978,1.40620846,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,5,readability,1000.00000000,0.72407407,0.62643905,0.70497059,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,6,comprehensiveness,1.00000000,0.61944444,0.32843506,1.05191334,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,6,insight,1000.00000000,0.69444444,0.55868144,0.93937100,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,6,instruction_following,1.00000000,0.56111111,0.31595866,1.30769902,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,6,readability,1000.00000000,0.71759259,0.60129562,0.70702801,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,7,comprehensiveness,100.00000000,0.61851852,0.32224061,0.63202451,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,7,insight,1000.00000000,0.69074074,0.53981372,0.96296492,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,7,instruction_following,100.00000000,0.49814815,0.10121496,0.85801304,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,7,readability,1000.00000000,0.71574074,0.58962720,0.67741523,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,16,comprehensiveness,100.00000000,0.64629630,0.41512067,0.64887498,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,16,insight,1000.00000000,0.69629630,0.56017458,0.96018973,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,16,instruction_following,1000.00000000,0.54629630,0.21630979,0.79539367,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,16,readability,1000.00000000,0.72592593,0.61796037,0.66630491,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,17,comprehensiveness,100.00000000,0.62500000,0.34050966,0.69941332,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,17,insight,1000.00000000,0.67870370,0.50599277,1.00841084,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,17,instruction_following,10.00000000,0.53240741,0.20414943,1.75321503,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,17,readability,1000.00000000,0.70000000,0.55432189,0.67994406,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,18,comprehensiveness,100.00000000,0.62037037,0.33613243,0.67038072,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,18,insight,1000.00000000,0.69259259,0.56585477,1.05875295,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,18,instruction_following,0.10000000,0.56851852,0.31701207,1.89251282,1078,144,16
mismatch_shift2_all,mismatch_shift2,all,18,readability,1000.00000000,0.71944444,0.59863553,0.70571691,1078,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,1,comprehensiveness,0.10000000,0.58518519,0.25431853,0.63165785,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,1,insight,10.00000000,0.58796296,0.28726859,1.12237054,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,1,instruction_following,1.00000000,0.49629630,0.12581802,0.89492161,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,1,readability,10.00000000,0.64814815,0.42438212,0.70569541,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,2,comprehensiveness,10.00000000,0.58333333,0.26377286,0.59764309,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,2,insight,10.00000000,0.59259259,0.30401883,1.05519103,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,2,instruction_following,10.00000000,0.47314815,0.06139760,0.77165660,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,2,readability,10.00000000,0.65370370,0.42665780,0.77713316,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,3,comprehensiveness,10.00000000,0.61944444,0.36025484,0.56979932,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,3,insight,10.00000000,0.58425926,0.26733696,1.00250359,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,3,instruction_following,1000.00000000,0.48518519,0.08800638,0.70050196,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,3,readability,1.00000000,0.63333333,0.38757292,0.82681120,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,4,comprehensiveness,0.01000000,0.60000000,0.29682136,0.68577753,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,4,insight,0.10000000,0.57407407,0.26710181,1.13569135,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,4,instruction_following,1000.00000000,0.48611111,0.05548131,0.74568993,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,4,readability,10.00000000,0.65092593,0.42972034,0.80962690,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,5,comprehensiveness,0.01000000,0.55277778,0.16083930,0.70520989,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,5,insight,0.01000000,0.60833333,0.32610600,1.10715299,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,5,instruction_following,0.10000000,0.50555556,0.13655190,0.96015822,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,5,readability,10.00000000,0.65648148,0.44609706,0.78346012,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,6,comprehensiveness,10.00000000,0.57685185,0.24227800,0.62760235,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,6,insight,0.10000000,0.56018519,0.19597235,1.35169923,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,6,instruction_following,0.10000000,0.51203704,0.16378694,0.87561107,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,6,readability,10.00000000,0.64722222,0.41915312,0.84909501,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,7,comprehensiveness,10.00000000,0.58796296,0.25565619,0.61749359,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,7,insight,10.00000000,0.55925926,0.19622131,1.17080215,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,7,instruction_following,1000.00000000,0.49629630,0.07175688,0.66438304,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,7,readability,1.00000000,0.63148148,0.38642949,0.79168065,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,16,comprehensiveness,0.10000000,0.57777778,0.23060547,0.65349441,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,16,insight,1.00000000,0.57314815,0.24334547,1.20445749,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,16,instruction_following,1000.00000000,0.52500000,0.14424846,0.71704033,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,16,readability,1.00000000,0.63888889,0.39203233,0.71334582,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,17,comprehensiveness,1.00000000,0.60092593,0.28037047,0.60028699,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,17,insight,0.10000000,0.55185185,0.16919771,1.31237291,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,17,instruction_following,0.10000000,0.51574074,0.17079047,0.76068562,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,17,readability,1.00000000,0.66944444,0.48825600,0.75831016,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,18,comprehensiveness,10.00000000,0.59444444,0.28992581,0.61405017,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,18,insight,10.00000000,0.58055556,0.27333033,1.08002033,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,18,instruction_following,1000.00000000,0.49814815,0.09971533,0.59466263,31,144,16
mismatch_shift3_rubric,mismatch_shift3,rubric,18,readability,1.00000000,0.66574074,0.47322862,0.76727516,31,144,16
mismatch_shift3_all,mismatch_shift3,all,1,comprehensiveness,100.00000000,0.64166667,0.39650026,0.81050523,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,1,insight,1000.00000000,0.66018519,0.48067984,1.13353848,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,1,instruction_following,10.00000000,0.53888889,0.21937395,1.77015165,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,1,readability,1000.00000000,0.71203704,0.56500535,0.67834086,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,2,comprehensiveness,100.00000000,0.60740741,0.29632437,0.79490418,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,2,insight,1000.00000000,0.66203704,0.47400567,1.01554655,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,2,instruction_following,0.01000000,0.56203704,0.30128957,2.22244153,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,2,readability,1000.00000000,0.69444444,0.53736800,0.74780258,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,3,comprehensiveness,10.00000000,0.63240741,0.36315480,0.99639255,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,3,insight,1000.00000000,0.66944444,0.49647675,1.01406022,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,3,instruction_following,0.10000000,0.58611111,0.39308084,1.58845200,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,3,readability,1000.00000000,0.70555556,0.57230417,0.73188272,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,4,comprehensiveness,0.10000000,0.63055556,0.35077040,0.89988642,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,4,insight,1000.00000000,0.67407407,0.50929940,1.00410315,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,4,instruction_following,0.10000000,0.55648148,0.27333367,1.88338769,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,4,readability,1000.00000000,0.71759259,0.59955641,0.72626454,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,5,comprehensiveness,100.00000000,0.61944444,0.34745837,0.68486576,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,5,insight,1000.00000000,0.71111111,0.58446463,0.89542601,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,5,instruction_following,10.00000000,0.53703704,0.24590264,1.27300208,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,5,readability,1000.00000000,0.72777778,0.61957450,0.73527367,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,6,comprehensiveness,100.00000000,0.61388889,0.33554565,0.69451333,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,6,insight,1000.00000000,0.68055556,0.52850264,0.91756032,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,6,instruction_following,0.01000000,0.55185185,0.28839978,1.29364756,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,6,readability,1000.00000000,0.71388889,0.58428231,0.75835704,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,7,comprehensiveness,100.00000000,0.62870370,0.35234602,0.64205412,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,7,insight,1000.00000000,0.69537037,0.54552029,0.94052815,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,7,instruction_following,10.00000000,0.51296296,0.14177421,1.40259550,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,7,readability,1000.00000000,0.70000000,0.55366324,0.72798967,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,16,comprehensiveness,100.00000000,0.65000000,0.42068658,0.63261498,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,16,insight,1000.00000000,0.70092593,0.56878132,0.95597394,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,16,instruction_following,1000.00000000,0.54814815,0.21177650,0.78642604,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,16,readability,1000.00000000,0.70092593,0.55305223,0.67686221,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,17,comprehensiveness,1.00000000,0.64537037,0.40557002,0.72764617,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,17,insight,1000.00000000,0.67685185,0.49582735,0.98573350,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,17,instruction_following,0.10000000,0.54629630,0.27270303,1.82618372,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,17,readability,1000.00000000,0.69166667,0.51737346,0.71744630,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,18,comprehensiveness,10.00000000,0.62685185,0.35442444,0.75082811,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,18,insight,1000.00000000,0.69166667,0.55902971,1.01693544,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,18,instruction_following,1.00000000,0.60092593,0.39781704,1.73665543,1078,144,16
mismatch_shift3_all,mismatch_shift3,all,18,readability,1000.00000000,0.72407407,0.59340305,0.72766195,1078,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,1,comprehensiveness,0.01000000,0.61111111,0.29892208,0.73578911,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,1,insight,1.00000000,0.56574074,0.22260571,1.14875057,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,1,instruction_following,10.00000000,0.48240741,0.04538013,0.75657770,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,1,readability,1.00000000,0.66481481,0.45938459,0.74478891,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,2,comprehensiveness,10.00000000,0.55648148,0.17737638,0.67841826,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,2,insight,0.10000000,0.57129630,0.24977218,1.16380531,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,2,instruction_following,1000.00000000,0.44351852,-0.02831861,0.73155646,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,2,readability,10.00000000,0.64444444,0.41836096,0.76293073,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,3,comprehensiveness,10.00000000,0.59074074,0.26378238,0.70484963,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,3,insight,10.00000000,0.55370370,0.20013095,1.03437354,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,3,instruction_following,10.00000000,0.47962963,0.05549820,0.75026455,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,3,readability,10.00000000,0.65648148,0.45687541,0.75970959,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,4,comprehensiveness,10.00000000,0.54444444,0.14314807,0.69719613,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,4,insight,0.01000000,0.53796296,0.12674847,1.25731913,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,4,instruction_following,1.00000000,0.48055556,0.03727875,0.75321388,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,4,readability,1.00000000,0.66759259,0.46355674,0.77995376,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,5,comprehensiveness,10.00000000,0.56481481,0.19040968,0.69903300,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,5,insight,1.00000000,0.56574074,0.23313546,1.09485597,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,5,instruction_following,0.01000000,0.49259259,0.09936214,0.89382228,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,5,readability,1.00000000,0.66944444,0.47229887,0.80968815,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,6,comprehensiveness,10.00000000,0.58055556,0.23178782,0.70652234,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,6,insight,10.00000000,0.56111111,0.21705742,1.09182662,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,6,instruction_following,0.10000000,0.47037037,0.03395305,0.78026438,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,6,readability,1.00000000,0.66944444,0.47737868,0.77380698,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,7,comprehensiveness,10.00000000,0.60925926,0.30146866,0.61096188,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,7,insight,100.00000000,0.55462963,0.18664453,1.07120669,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,7,instruction_following,0.01000000,0.48518519,0.05217341,0.80493052,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,7,readability,10.00000000,0.65185185,0.44823741,0.69056466,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,16,comprehensiveness,10.00000000,0.57500000,0.20449495,0.55439900,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,16,insight,10.00000000,0.53148148,0.12161385,1.20848121,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,16,instruction_following,1000.00000000,0.49074074,0.05103762,0.71408572,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,16,readability,10.00000000,0.67962963,0.50433189,0.70880100,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,17,comprehensiveness,10.00000000,0.59351852,0.25513235,0.67041968,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,17,insight,0.10000000,0.57592593,0.25693276,1.28711931,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,17,instruction_following,1000.00000000,0.43425926,-0.06500656,0.73543975,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,17,readability,1.00000000,0.66481481,0.46525434,0.69714577,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,18,comprehensiveness,10.00000000,0.57685185,0.23374397,0.64064283,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,18,insight,0.10000000,0.53611111,0.16208807,1.21451629,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,18,instruction_following,100.00000000,0.47407407,0.03571088,0.61585597,31,144,16
mismatch_shift4_rubric,mismatch_shift4,rubric,18,readability,1.00000000,0.68055556,0.50498560,0.82349319,31,144,16
mismatch_shift4_all,mismatch_shift4,all,1,comprehensiveness,10.00000000,0.63611111,0.36699797,1.16933744,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,1,insight,1000.00000000,0.66481481,0.48075096,1.14643709,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,1,instruction_following,0.10000000,0.55740741,0.26958170,2.02138782,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,1,readability,1000.00000000,0.71388889,0.59117188,0.69435554,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,2,comprehensiveness,10.00000000,0.62777778,0.35152432,1.10061968,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,2,insight,1000.00000000,0.65462963,0.45858195,1.05429605,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,2,instruction_following,0.10000000,0.56481481,0.32073702,2.32011256,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,2,readability,1000.00000000,0.70370370,0.55814116,0.73468005,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,3,comprehensiveness,10.00000000,0.65648148,0.45202971,1.12764331,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,3,insight,1000.00000000,0.67037037,0.49415483,1.04747213,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,3,instruction_following,0.01000000,0.58703704,0.36495640,1.62289797,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,3,readability,1000.00000000,0.71666667,0.58930930,0.72392093,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,4,comprehensiveness,10.00000000,0.63333333,0.37309597,1.00113794,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,4,insight,1000.00000000,0.67592593,0.50200667,1.03020342,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,4,instruction_following,10.00000000,0.55740741,0.26737230,1.60795355,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,4,readability,1000.00000000,0.72222222,0.59515824,0.72169063,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,5,comprehensiveness,100.00000000,0.63055556,0.35718408,0.74847582,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,5,insight,1000.00000000,0.71388889,0.59947328,0.92291458,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,5,instruction_following,10.00000000,0.53518519,0.23855459,1.31199904,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,5,readability,1000.00000000,0.72685185,0.61387083,0.74929234,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,6,comprehensiveness,100.00000000,0.62037037,0.35330214,0.68785947,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,6,insight,1000.00000000,0.69351852,0.55292758,0.92843699,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,6,instruction_following,10.00000000,0.56388889,0.30386241,1.08545269,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,6,readability,1000.00000000,0.71944444,0.59754419,0.73867271,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,7,comprehensiveness,10.00000000,0.62777778,0.36256201,0.74221914,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,7,insight,1000.00000000,0.69814815,0.55582523,0.94265382,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,7,instruction_following,10.00000000,0.51666667,0.13937799,1.38145382,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,7,readability,1000.00000000,0.70277778,0.54206783,0.71229641,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,16,comprehensiveness,10.00000000,0.62777778,0.36157151,0.76435854,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,16,insight,1000.00000000,0.70092593,0.57418449,0.95244338,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,16,instruction_following,1000.00000000,0.55370370,0.22119917,0.78539762,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,16,readability,1000.00000000,0.70925926,0.58575567,0.70234551,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,17,comprehensiveness,10.00000000,0.66944444,0.46753338,0.71116035,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,17,insight,1000.00000000,0.68148148,0.50224865,0.98635095,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,17,instruction_following,10.00000000,0.55648148,0.28650281,1.66914137,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,17,readability,1000.00000000,0.69074074,0.51755888,0.71790098,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,18,comprehensiveness,10.00000000,0.64351852,0.39970031,0.72901591,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,18,insight,1000.00000000,0.69629630,0.56461747,1.04628828,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,18,instruction_following,10.00000000,0.60277778,0.40884979,1.50840485,1078,144,16
mismatch_shift4_all,mismatch_shift4,all,18,readability,1000.00000000,0.71481481,0.57918917,0.73302770,1078,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,1,comprehensiveness,1.00000000,0.54259259,0.15777057,0.77499156,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,1,insight,1000.00000000,0.55555556,0.19017368,1.04137870,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,1,instruction_following,0.01000000,0.37962963,-0.21932602,1.21268863,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,1,readability,1.00000000,0.64722222,0.39368135,0.74551764,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,2,comprehensiveness,0.10000000,0.55092593,0.16270547,0.72551769,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,2,insight,1000.00000000,0.58888889,0.28276296,1.00879393,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,2,instruction_following,0.01000000,0.39444444,-0.16613798,1.10832350,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,2,readability,0.01000000,0.63425926,0.38142718,0.81902864,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,3,comprehensiveness,1.00000000,0.57129630,0.21945888,0.64926470,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,3,insight,1000.00000000,0.54814815,0.18190013,0.98891658,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,3,instruction_following,0.01000000,0.37129630,-0.23051326,1.13717484,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,3,readability,10.00000000,0.64074074,0.38876821,0.81338977,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,4,comprehensiveness,10.00000000,0.52777778,0.08394046,0.64650598,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,4,insight,1000.00000000,0.54907407,0.18514625,1.02155629,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,4,instruction_following,0.01000000,0.43796296,-0.06892461,0.99938713,31,144,16
mismatch_shift5_rubric,mismatch_shift5,rubric,4,readability,0.01000000,0.64537037,0.39608523,0.88927472,31,144,16
